city_id,city_name,state,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_speed_10m_mean,relative_humidity_2m_mean
brasilia,Brasilia,DF,2024-04-08,22.3,27.4,18.1,0.0,0.0,0.0,14.3,8.1,74
brasilia,Brasilia,DF,2024-04-09,22.8,27.1,18.2,0.0,0.0,0.0,8.0,5.5,73
brasilia,Brasilia,DF,2024-04-10,23.1,26.9,19.4,0.4,0.4,2.0,9.7,5.0,75
brasilia,Brasilia,DF,2024-04-11,22.2,25.0,20.1,0.7,0.7,4.0,9.8,5.0,83
brasilia,Brasilia,DF,2024-04-12,22.2,25.3,19.5,3.0,3.0,5.0,16.1,8.9,83
brasilia,Brasilia,DF,2024-04-13,22.5,27.0,19.6,0.0,0.0,0.0,18.4,11.2,75
brasilia,Brasilia,DF,2024-04-14,21.9,26.4,18.5,0.8,0.8,6.0,14.7,9.3,77
brasilia,Brasilia,DF,2024-04-15,22.1,26.5,18.6,0.6,0.6,5.0,19.5,11.9,76
brasilia,Brasilia,DF,2024-04-16,22.0,26.7,18.6,0.2,0.2,2.0,18.5,12.4,78
brasilia,Brasilia,DF,2024-04-17,22.5,27.5,18.4,0.1,0.1,1.0,13.0,8.8,75
brasilia,Brasilia,DF,2024-04-18,23.0,27.6,18.6,0.2,0.2,1.0,11.1,7.2,72
brasilia,Brasilia,DF,2024-04-19,22.7,27.4,19.2,0.5,0.5,4.0,9.8,6.0,76
brasilia,Brasilia,DF,2024-04-20,22.5,27.0,19.2,0.1,0.1,1.0,17.6,11.9,74
brasilia,Brasilia,DF,2024-04-21,20.9,24.9,17.4,0.1,0.1,1.0,17.7,10.3,76
brasilia,Brasilia,DF,2024-04-22,21.5,26.7,17.2,0.1,0.1,1.0,16.3,7.7,73
brasilia,Brasilia,DF,2024-04-23,22.2,27.1,17.6,0.2,0.2,2.0,10.9,6.4,72
brasilia,Brasilia,DF,2024-04-24,22.8,27.2,18.1,0.3,0.3,3.0,11.0,5.8,72
brasilia,Brasilia,DF,2024-04-25,23.3,28.2,19.3,0.0,0.0,0.0,16.9,9.7,68
brasilia,Brasilia,DF,2024-04-26,22.6,28.1,18.5,0.0,0.0,0.0,15.9,10.8,65
brasilia,Brasilia,DF,2024-04-27,22.1,27.7,17.5,0.0,0.0,0.0,13.4,9.0,64
brasilia,Brasilia,DF,2024-04-28,22.7,27.5,17.8,0.1,0.1,1.0,10.9,7.3,66
brasilia,Brasilia,DF,2024-04-29,22.7,28.5,17.8,0.0,0.0,0.0,13.3,8.3,66
brasilia,Brasilia,DF,2024-04-30,22.8,28.9,17.4,0.0,0.0,0.0,14.8,8.6,65
brasilia,Brasilia,DF,2024-05-01,22.7,28.0,18.1,0.0,0.0,0.0,13.8,7.6,64
brasilia,Brasilia,DF,2024-05-02,22.7,28.5,17.5,0.0,0.0,0.0,12.0,7.6,62
brasilia,Brasilia,DF,2024-05-03,22.9,28.8,18.2,0.0,0.0,0.0,14.3,8.8,65
brasilia,Brasilia,DF,2024-05-04,21.7,27.8,17.4,0.0,0.0,0.0,17.4,10.4,60
brasilia,Brasilia,DF,2024-05-05,21.4,27.1,16.7,0.0,0.0,0.0,17.8,11.9,66
brasilia,Brasilia,DF,2024-05-06,21.1,26.5,17.4,0.0,0.0,0.0,20.9,12.9,69
brasilia,Brasilia,DF,2024-05-07,21.1,26.5,17.1,0.2,0.2,2.0,20.2,11.9,70
brasilia,Brasilia,DF,2024-05-08,20.7,26.4,16.1,0.0,0.0,0.0,14.9,8.7,70
brasilia,Brasilia,DF,2024-05-09,20.7,26.5,16.1,0.0,0.0,0.0,15.0,10.1,68
brasilia,Brasilia,DF,2024-05-10,20.4,26.1,15.8,0.0,0.0,0.0,16.5,9.2,65
brasilia,Brasilia,DF,2024-05-11,21.5,26.8,16.9,0.0,0.0,0.0,9.7,6.5,61
brasilia,Brasilia,DF,2024-05-12,22.7,28.0,18.6,0.0,0.0,0.0,10.7,4.9,54
brasilia,Brasilia,DF,2024-05-13,22.4,27.5,17.0,0.0,0.0,0.0,6.8,4.0,62
brasilia,Brasilia,DF,2024-05-14,22.9,28.4,17.5,0.0,0.0,0.0,12.2,6.8,60
brasilia,Brasilia,DF,2024-05-15,22.4,28.5,17.1,0.0,0.0,0.0,14.1,9.1,56
brasilia,Brasilia,DF,2024-05-16,21.9,27.8,16.9,0.0,0.0,0.0,18.1,11.1,50
brasilia,Brasilia,DF,2024-05-17,21.1,26.9,16.3,0.0,0.0,0.0,14.8,9.9,56
brasilia,Brasilia,DF,2024-05-18,21.0,26.7,15.9,0.0,0.0,0.0,15.5,8.9,58
brasilia,Brasilia,DF,2024-05-19,21.4,26.8,16.3,0.0,0.0,0.0,12.6,7.1,60
brasilia,Brasilia,DF,2024-05-20,21.5,26.2,17.0,0.2,0.2,2.0,16.5,9.7,68
brasilia,Brasilia,DF,2024-05-21,21.5,26.9,17.6,0.0,0.0,0.0,18.7,11.2,62
brasilia,Brasilia,DF,2024-05-22,20.6,26.2,15.9,0.0,0.0,0.0,17.8,9.7,61
brasilia,Brasilia,DF,2024-05-23,21.0,26.4,16.0,0.0,0.0,0.0,12.9,8.6,66
brasilia,Brasilia,DF,2024-05-24,21.7,27.6,17.1,0.0,0.0,0.0,15.0,5.8,62
brasilia,Brasilia,DF,2024-05-25,21.5,26.9,17.1,0.0,0.0,0.0,10.8,7.6,58
brasilia,Brasilia,DF,2024-05-26,21.0,27.0,15.9,0.0,0.0,0.0,16.3,10.0,55
brasilia,Brasilia,DF,2024-05-27,20.7,26.4,16.0,0.0,0.0,0.0,13.0,8.4,59
brasilia,Brasilia,DF,2024-05-28,21.6,26.8,17.6,0.0,0.0,0.0,10.7,6.8,53
brasilia,Brasilia,DF,2024-05-29,20.4,26.2,15.1,0.0,0.0,0.0,11.3,8.8,68
brasilia,Brasilia,DF,2024-05-30,20.4,25.9,15.0,0.0,0.0,0.0,12.7,9.1,65
brasilia,Brasilia,DF,2024-05-31,20.7,25.5,16.1,0.0,0.0,0.0,15.8,10.8,56
brasilia,Brasilia,DF,2024-06-01,19.4,24.3,15.1,0.0,0.0,0.0,22.7,12.6,62
brasilia,Brasilia,DF,2024-06-02,19.0,24.0,14.8,0.3,0.3,3.0,21.2,13.0,67
brasilia,Brasilia,DF,2024-06-03,19.8,25.5,14.9,0.0,0.0,0.0,17.7,9.3,65
brasilia,Brasilia,DF,2024-06-04,20.2,26.1,15.6,0.0,0.0,0.0,17.2,10.7,63
brasilia,Brasilia,DF,2024-06-05,19.9,25.5,15.4,0.0,0.0,0.0,18.7,10.6,63
brasilia,Brasilia,DF,2024-06-06,19.6,25.1,15.2,0.3,0.3,3.0,19.8,10.3,65
brasilia,Brasilia,DF,2024-06-07,19.8,25.3,15.1,0.1,0.1,1.0,18.1,10.9,66
brasilia,Brasilia,DF,2024-06-08,20.1,25.4,15.6,0.0,0.0,0.0,17.5,9.2,66
brasilia,Brasilia,DF,2024-06-09,19.8,25.7,15.4,0.0,0.0,0.0,13.4,8.5,62
brasilia,Brasilia,DF,2024-06-10,20.1,26.4,14.7,0.0,0.0,0.0,13.1,8.3,65
brasilia,Brasilia,DF,2024-06-11,20.9,26.5,16.0,0.0,0.0,0.0,16.8,10.3,64
brasilia,Brasilia,DF,2024-06-12,19.8,25.7,15.3,0.0,0.0,0.0,17.3,10.6,57
brasilia,Brasilia,DF,2024-06-13,19.8,25.8,15.0,0.0,0.0,0.0,18.9,11.4,59
brasilia,Brasilia,DF,2024-06-14,20.1,26.4,14.9,0.0,0.0,0.0,16.5,9.8,60
brasilia,Brasilia,DF,2024-06-15,19.3,24.9,15.2,0.0,0.0,0.0,18.4,10.6,67
brasilia,Brasilia,DF,2024-06-16,18.7,24.9,14.1,0.0,0.0,0.0,17.7,10.6,59
brasilia,Brasilia,DF,2024-06-17,18.6,24.9,13.0,0.0,0.0,0.0,12.6,8.7,57
brasilia,Brasilia,DF,2024-06-18,18.9,25.0,13.2,0.0,0.0,0.0,14.7,8.4,56
brasilia,Brasilia,DF,2024-06-19,19.7,25.5,14.2,0.0,0.0,0.0,12.6,8.8,59
brasilia,Brasilia,DF,2024-06-20,20.0,24.9,15.6,0.0,0.0,0.0,17.0,9.7,63
brasilia,Brasilia,DF,2024-06-21,19.5,25.2,14.9,0.0,0.0,0.0,18.0,9.4,58
brasilia,Brasilia,DF,2024-06-22,19.6,25.5,14.6,0.0,0.0,0.0,15.9,8.2,58
brasilia,Brasilia,DF,2024-06-23,20.1,25.3,14.7,0.0,0.0,0.0,11.4,6.7,53
brasilia,Brasilia,DF,2024-06-24,20.9,25.6,17.0,0.0,0.0,0.0,10.8,5.9,50
brasilia,Brasilia,DF,2024-06-25,21.1,25.8,17.5,0.0,0.0,0.0,12.6,6.7,46
brasilia,Brasilia,DF,2024-06-26,20.7,25.9,15.6,0.0,0.0,0.0,13.6,6.6,47
brasilia,Brasilia,DF,2024-06-27,20.4,25.5,14.3,0.0,0.0,0.0,9.6,3.8,45
brasilia,Brasilia,DF,2024-06-28,21.3,27.2,17.0,0.0,0.0,0.0,10.9,6.3,42
brasilia,Brasilia,DF,2024-06-29,20.8,27.1,15.4,0.0,0.0,0.0,8.1,6.4,44
brasilia,Brasilia,DF,2024-06-30,21.5,26.6,18.0,0.0,0.0,0.0,11.9,6.1,42
brasilia,Brasilia,DF,2024-07-01,21.3,26.6,16.2,0.0,0.0,0.0,13.0,6.9,42
brasilia,Brasilia,DF,2024-07-02,20.0,25.7,15.1,0.0,0.0,0.0,16.3,10.9,49
brasilia,Brasilia,DF,2024-07-03,19.5,25.1,14.2,0.0,0.0,0.0,17.0,9.2,60
brasilia,Brasilia,DF,2024-07-04,19.6,25.1,14.6,0.0,0.0,0.0,13.4,9.4,57
brasilia,Brasilia,DF,2024-07-05,19.2,25.1,13.9,0.0,0.0,0.0,13.7,9.1,57
brasilia,Brasilia,DF,2024-07-06,19.8,26.0,14.4,0.0,0.0,0.0,12.1,9.1,56
brasilia,Brasilia,DF,2024-07-07,20.6,26.9,14.8,0.0,0.0,0.0,10.8,7.1,51
brasilia,Brasilia,DF,2024-07-08,21.7,27.6,15.1,0.0,0.0,0.0,14.6,5.2,41
brasilia,Brasilia,DF,2024-07-09,22.6,27.7,19.2,0.0,0.0,0.0,11.3,6.4,39
brasilia,Brasilia,DF,2024-07-10,22.8,28.2,17.5,0.0,0.0,0.0,11.7,6.1,39
brasilia,Brasilia,DF,2024-07-11,22.3,28.1,16.3,0.0,0.0,0.0,16.6,9.4,41
brasilia,Brasilia,DF,2024-07-12,20.9,26.9,15.9,0.0,0.0,0.0,16.3,10.3,51
brasilia,Brasilia,DF,2024-07-13,19.0,24.5,14.7,0.0,0.0,0.0,22.3,12.9,51
brasilia,Brasilia,DF,2024-07-14,18.8,24.5,14.1,0.0,0.0,0.0,19.2,10.8,53
brasilia,Brasilia,DF,2024-07-15,18.5,23.9,13.3,0.0,0.0,0.0,15.1,9.6,53
brasilia,Brasilia,DF,2024-07-16,19.0,24.8,14.1,0.0,0.0,0.0,18.4,10.5,52
brasilia,Brasilia,DF,2024-07-17,19.1,24.8,14.1,0.0,0.0,0.0,14.1,8.2,54
brasilia,Brasilia,DF,2024-07-18,19.2,25.5,13.5,0.0,0.0,0.0,13.7,10.2,51
brasilia,Brasilia,DF,2024-07-19,19.2,25.2,14.2,0.0,0.0,0.0,17.7,10.8,51
brasilia,Brasilia,DF,2024-07-20,18.8,24.5,13.9,0.0,0.0,0.0,18.0,11.2,50
brasilia,Brasilia,DF,2024-07-21,18.5,24.1,13.9,0.0,0.0,0.0,19.5,11.1,52
brasilia,Brasilia,DF,2024-07-22,18.9,24.4,13.6,0.0,0.0,0.0,15.8,9.9,50
brasilia,Brasilia,DF,2024-07-23,19.3,25.5,14.1,0.0,0.0,0.0,16.3,9.9,47
brasilia,Brasilia,DF,2024-07-24,19.2,25.8,13.6,0.0,0.0,0.0,17.5,10.7,44
brasilia,Brasilia,DF,2024-07-25,18.6,25.0,13.2,0.0,0.0,0.0,12.4,8.5,49
brasilia,Brasilia,DF,2024-07-26,19.1,26.2,12.2,0.0,0.0,0.0,11.7,8.2,49
brasilia,Brasilia,DF,2024-07-27,20.0,26.4,14.2,0.0,0.0,0.0,16.3,9.7,57
brasilia,Brasilia,DF,2024-07-28,20.8,27.4,14.9,0.0,0.0,0.0,14.1,8.3,54
brasilia,Brasilia,DF,2024-07-29,21.3,27.4,15.1,0.0,0.0,0.0,13.3,7.6,46
brasilia,Brasilia,DF,2024-07-30,21.9,27.2,16.5,0.0,0.0,0.0,14.4,8.0,45
brasilia,Brasilia,DF,2024-07-31,21.3,27.5,16.7,0.0,0.0,0.0,20.8,12.9,44
brasilia,Brasilia,DF,2024-08-01,20.0,26.5,14.5,0.0,0.0,0.0,18.3,14.0,52
brasilia,Brasilia,DF,2024-08-02,19.5,24.6,14.6,0.2,0.2,1.0,18.9,13.0,59
brasilia,Brasilia,DF,2024-08-03,19.6,25.4,14.0,0.0,0.0,0.0,20.4,13.3,56
brasilia,Brasilia,DF,2024-08-04,20.3,26.8,15.2,0.0,0.0,0.0,21.5,12.8,52
brasilia,Brasilia,DF,2024-08-05,20.2,26.0,15.1,0.0,0.0,0.0,19.7,11.9,50
brasilia,Brasilia,DF,2024-08-06,19.9,25.5,15.3,0.0,0.0,0.0,22.0,12.3,51
brasilia,Brasilia,DF,2024-08-07,20.3,25.8,15.1,0.0,0.0,0.0,16.5,9.3,43
brasilia,Brasilia,DF,2024-08-08,21.5,27.0,16.4,0.0,0.0,0.0,15.3,6.3,42
brasilia,Brasilia,DF,2024-08-09,22.6,28.1,17.9,0.0,0.0,0.0,8.8,4.4,35
brasilia,Brasilia,DF,2024-08-10,20.0,26.5,15.2,0.0,0.0,0.0,13.9,10.1,51
brasilia,Brasilia,DF,2024-08-11,20.8,30.7,12.8,0.0,0.0,0.0,19.1,8.2,45
brasilia,Brasilia,DF,2024-08-12,21.0,28.6,13.9,0.0,0.0,0.0,16.3,9.3,26
brasilia,Brasilia,DF,2024-08-13,20.5,28.4,13.5,0.0,0.0,0.0,14.3,9.1,26
brasilia,Brasilia,DF,2024-08-14,22.1,29.5,16.1,0.0,0.0,0.0,16.5,10.6,41
brasilia,Brasilia,DF,2024-08-15,22.8,29.0,16.8,0.0,0.0,0.0,11.1,9.0,51
brasilia,Brasilia,DF,2024-08-16,22.9,29.3,17.5,0.0,0.0,0.0,14.7,10.3,45
brasilia,Brasilia,DF,2024-08-17,22.8,29.2,16.7,0.0,0.0,0.0,13.8,9.7,39
brasilia,Brasilia,DF,2024-08-18,22.2,29.2,16.1,0.0,0.0,0.0,15.9,10.1,35
brasilia,Brasilia,DF,2024-08-19,22.8,29.2,16.1,0.0,0.0,0.0,15.7,9.7,30
brasilia,Brasilia,DF,2024-08-20,22.3,29.1,16.5,0.0,0.0,0.0,15.1,9.9,35
brasilia,Brasilia,DF,2024-08-21,22.5,29.5,16.2,0.0,0.0,0.0,18.8,11.0,32
brasilia,Brasilia,DF,2024-08-22,22.7,29.6,16.6,0.0,0.0,0.0,15.0,10.1,34
brasilia,Brasilia,DF,2024-08-23,23.4,30.1,17.0,0.0,0.0,0.0,13.2,7.6,35
brasilia,Brasilia,DF,2024-08-24,24.3,30.1,18.3,0.0,0.0,0.0,12.5,6.3,36
brasilia,Brasilia,DF,2024-08-25,24.0,29.5,17.9,0.0,0.0,0.0,20.8,7.5,35
brasilia,Brasilia,DF,2024-08-26,20.9,28.1,14.1,0.0,0.0,0.0,17.7,10.6,54
brasilia,Brasilia,DF,2024-08-27,22.8,29.0,16.5,0.0,0.0,0.0,14.2,10.1,45
brasilia,Brasilia,DF,2024-08-28,22.6,28.6,17.5,0.0,0.0,0.0,18.8,13.7,45
brasilia,Brasilia,DF,2024-08-29,21.3,27.1,15.8,0.0,0.0,0.0,19.1,13.0,48
brasilia,Brasilia,DF,2024-08-30,21.1,27.6,15.3,0.0,0.0,0.0,16.9,11.5,44
brasilia,Brasilia,DF,2024-08-31,22.1,29.6,15.4,0.0,0.0,0.0,15.6,10.4,36
brasilia,Brasilia,DF,2024-09-01,22.9,29.9,16.2,0.0,0.0,0.0,15.5,9.5,30
brasilia,Brasilia,DF,2024-09-02,23.6,30.8,16.2,0.0,0.0,0.0,12.4,8.5,26
brasilia,Brasilia,DF,2024-09-03,25.4,31.7,20.5,0.0,0.0,0.0,12.8,6.1,19
brasilia,Brasilia,DF,2024-09-04,26.0,32.6,19.5,0.0,0.0,0.0,17.9,8.3,19
brasilia,Brasilia,DF,2024-09-05,26.2,32.0,20.5,0.0,0.0,0.0,14.0,7.6,24
brasilia,Brasilia,DF,2024-09-06,25.3,32.1,19.1,0.0,0.0,0.0,18.6,11.8,30
brasilia,Brasilia,DF,2024-09-07,24.0,30.6,18.4,0.0,0.0,0.0,22.0,14.2,30
brasilia,Brasilia,DF,2024-09-08,22.8,29.9,16.8,0.0,0.0,0.0,23.4,14.3,34
brasilia,Brasilia,DF,2024-09-09,22.9,29.5,17.0,0.0,0.0,0.0,19.8,12.6,29
brasilia,Brasilia,DF,2024-09-10,22.7,29.2,16.6,0.0,0.0,0.0,17.6,11.1,35
brasilia,Brasilia,DF,2024-09-11,23.0,29.1,17.1,0.0,0.0,0.0,17.2,10.4,38
brasilia,Brasilia,DF,2024-09-12,23.9,30.3,17.8,0.0,0.0,0.0,15.3,9.6,37
brasilia,Brasilia,DF,2024-09-13,24.4,30.6,18.3,0.0,0.0,0.0,16.2,10.9,38
brasilia,Brasilia,DF,2024-09-14,24.7,31.1,18.6,0.0,0.0,0.0,16.5,11.4,33
brasilia,Brasilia,DF,2024-09-15,24.8,31.3,18.5,0.0,0.0,0.0,16.1,10.4,29
brasilia,Brasilia,DF,2024-09-16,26.0,32.8,18.5,0.0,0.0,0.0,12.1,7.7,29
brasilia,Brasilia,DF,2024-09-17,26.2,32.5,20.2,0.0,0.0,0.0,13.6,8.1,34
brasilia,Brasilia,DF,2024-09-18,25.5,31.0,20.4,0.0,0.0,0.0,22.5,13.0,37
brasilia,Brasilia,DF,2024-09-19,24.8,31.2,18.9,0.0,0.0,0.0,18.7,12.8,40
brasilia,Brasilia,DF,2024-09-20,24.6,31.2,18.9,0.0,0.0,0.0,18.8,12.9,37
brasilia,Brasilia,DF,2024-09-21,25.3,32.3,18.4,0.0,0.0,0.0,15.3,10.1,34
brasilia,Brasilia,DF,2024-09-22,26.2,32.7,19.6,0.0,0.0,0.0,14.4,8.7,32
brasilia,Brasilia,DF,2024-09-23,26.4,33.3,19.4,0.0,0.0,0.0,13.4,10.4,32
brasilia,Brasilia,DF,2024-09-24,26.3,32.2,20.1,0.0,0.0,0.0,16.6,11.0,33
brasilia,Brasilia,DF,2024-09-25,26.4,33.2,20.5,0.0,0.0,0.0,17.7,11.6,30
brasilia,Brasilia,DF,2024-09-26,26.2,32.8,19.6,0.0,0.0,0.0,16.8,9.6,30
brasilia,Brasilia,DF,2024-09-27,27.2,33.3,20.2,0.0,0.0,0.0,17.9,7.3,27
brasilia,Brasilia,DF,2024-09-28,28.3,34.5,21.5,0.0,0.0,0.0,25.3,7.7,29
brasilia,Brasilia,DF,2024-09-29,25.8,32.1,20.4,0.0,0.0,0.0,20.3,15.1,43
brasilia,Brasilia,DF,2024-09-30,24.8,30.2,20.0,0.0,0.0,0.0,20.1,14.9,37
brasilia,Brasilia,DF,2024-10-01,25.0,31.6,18.8,0.0,0.0,0.0,18.2,10.7,33
brasilia,Brasilia,DF,2024-10-02,26.5,32.4,20.1,0.0,0.0,0.0,13.2,8.4,31
brasilia,Brasilia,DF,2024-10-03,28.1,34.8,21.4,0.0,0.0,0.0,16.3,9.8,26
brasilia,Brasilia,DF,2024-10-04,29.2,35.3,22.9,0.0,0.0,0.0,13.5,6.8,24
brasilia,Brasilia,DF,2024-10-05,29.3,35.0,23.3,0.0,0.0,0.0,12.6,6.8,26
brasilia,Brasilia,DF,2024-10-06,29.2,34.9,23.4,0.0,0.0,0.0,16.3,7.5,28
brasilia,Brasilia,DF,2024-10-07,28.7,34.2,23.5,0.0,0.0,0.0,15.5,8.7,33
brasilia,Brasilia,DF,2024-10-08,26.4,32.8,22.7,1.0,1.0,2.0,18.7,8.5,51
brasilia,Brasilia,DF,2024-10-09,27.1,33.2,21.8,0.9,0.9,3.0,12.8,6.9,49
brasilia,Brasilia,DF,2024-10-10,23.1,27.2,20.2,8.0,8.0,8.0,14.5,5.9,75
brasilia,Brasilia,DF,2024-10-11,24.5,30.9,20.4,0.5,0.5,2.0,13.2,7.5,65
brasilia,Brasilia,DF,2024-10-12,23.5,27.5,19.9,2.0,2.0,7.0,14.5,6.3,71
brasilia,Brasilia,DF,2024-10-13,23.9,30.3,20.1,2.1,2.1,4.0,21.9,8.5,69
brasilia,Brasilia,DF,2024-10-14,23.4,29.5,19.4,3.3,3.3,3.0,22.8,11.4,73
brasilia,Brasilia,DF,2024-10-15,21.1,24.2,18.5,7.5,7.5,11.0,18.2,7.8,83
brasilia,Brasilia,DF,2024-10-16,21.6,26.9,18.6,10.9,10.9,14.0,16.3,8.5,80
brasilia,Brasilia,DF,2024-10-17,21.5,27.3,17.9,8.1,8.1,10.0,9.1,4.4,82
brasilia,Brasilia,DF,2024-10-18,22.5,26.9,19.0,0.8,0.8,6.0,7.7,5.0,74
brasilia,Brasilia,DF,2024-10-19,21.9,26.2,19.4,0.7,0.7,3.0,17.7,7.8,80
brasilia,Brasilia,DF,2024-10-20,21.9,25.9,19.4,0.7,0.7,4.0,14.9,9.2,80
brasilia,Brasilia,DF,2024-10-21,21.6,25.8,18.9,1.2,1.2,6.0,13.3,8.1,83
brasilia,Brasilia,DF,2024-10-22,22.3,27.2,19.0,7.0,7.0,8.0,16.2,8.6,79
brasilia,Brasilia,DF,2024-10-23,23.3,29.5,19.5,1.1,1.1,4.0,10.8,6.0,75
brasilia,Brasilia,DF,2024-10-24,23.6,28.8,19.5,2.7,2.7,4.0,13.0,4.4,75
brasilia,Brasilia,DF,2024-10-25,22.9,27.2,19.9,3.5,3.5,9.0,11.5,4.7,81
brasilia,Brasilia,DF,2024-10-26,23.8,30.7,21.0,11.2,11.2,5.0,12.5,4.7,72
brasilia,Brasilia,DF,2024-10-27,23.3,26.9,20.4,0.0,0.0,0.0,16.5,7.9,75
brasilia,Brasilia,DF,2024-10-28,23.1,27.2,19.5,3.2,3.2,2.0,16.5,8.9,75
brasilia,Brasilia,DF,2024-10-29,22.0,26.8,18.5,7.8,7.8,13.0,11.4,6.4,78
brasilia,Brasilia,DF,2024-10-30,20.8,23.2,19.5,6.3,6.3,13.0,13.0,9.3,86
brasilia,Brasilia,DF,2024-10-31,20.5,23.4,18.2,1.2,1.2,3.0,13.1,7.2,82
brasilia,Brasilia,DF,2024-11-01,20.7,25.6,18.5,5.9,5.9,12.0,22.2,8.5,83
brasilia,Brasilia,DF,2024-11-02,21.7,25.8,18.0,2.9,2.9,7.0,13.2,5.6,83
brasilia,Brasilia,DF,2024-11-03,21.6,26.0,19.0,2.4,2.4,9.0,16.7,8.9,84
brasilia,Brasilia,DF,2024-11-04,22.3,28.3,19.0,31.7,31.7,11.0,17.0,9.6,80
brasilia,Brasilia,DF,2024-11-05,19.8,21.0,18.6,56.5,56.5,21.0,13.3,7.7,91
brasilia,Brasilia,DF,2024-11-06,21.6,26.2,18.2,4.4,4.4,12.0,14.1,9.0,80
brasilia,Brasilia,DF,2024-11-07,21.6,26.2,19.2,12.3,12.3,15.0,11.3,5.5,84
brasilia,Brasilia,DF,2024-11-08,20.9,24.9,18.5,3.0,3.0,4.0,18.8,11.0,85
brasilia,Brasilia,DF,2024-11-09,21.5,24.9,18.7,1.9,1.9,8.0,16.3,9.6,84
brasilia,Brasilia,DF,2024-11-10,22.0,27.5,18.2,4.5,4.5,8.0,8.3,3.7,78
brasilia,Brasilia,DF,2024-11-11,21.6,25.9,18.4,2.8,2.8,11.0,9.4,4.6,84
brasilia,Brasilia,DF,2024-11-12,21.7,25.9,17.2,2.9,2.9,6.0,11.8,5.6,83
brasilia,Brasilia,DF,2024-11-13,21.8,26.0,19.4,16.1,16.1,15.0,10.3,5.8,84
brasilia,Brasilia,DF,2024-11-14,20.5,23.6,18.9,16.4,16.4,23.0,11.7,8.8,90
brasilia,Brasilia,DF,2024-11-15,20.0,21.4,18.9,12.3,12.3,24.0,16.6,11.2,90
brasilia,Brasilia,DF,2024-11-16,20.8,25.4,18.3,8.3,8.3,11.0,15.1,8.3,85
brasilia,Brasilia,DF,2024-11-17,20.3,22.0,18.6,8.2,8.2,9.0,10.9,6.9,88
brasilia,Brasilia,DF,2024-11-18,21.7,26.5,19.1,3.5,3.5,7.0,12.2,6.2,82
brasilia,Brasilia,DF,2024-11-19,21.4,27.2,17.9,23.8,23.8,10.0,13.3,4.1,86
brasilia,Brasilia,DF,2024-11-20,22.5,27.8,18.7,3.2,3.2,6.0,10.8,5.1,82
brasilia,Brasilia,DF,2024-11-21,22.9,27.4,19.1,5.2,5.2,8.0,8.8,5.4,80
brasilia,Brasilia,DF,2024-11-22,22.4,27.4,19.8,8.4,8.4,9.0,15.2,3.6,84
brasilia,Brasilia,DF,2024-11-23,21.9,26.6,19.2,11.0,11.0,12.0,12.4,5.6,84
brasilia,Brasilia,DF,2024-11-24,21.0,25.3,19.0,6.8,6.8,16.0,13.8,6.7,86
brasilia,Brasilia,DF,2024-11-25,20.9,24.5,18.0,2.7,2.7,17.0,18.3,14.0,83
brasilia,Brasilia,DF,2024-11-26,21.2,25.6,18.1,3.0,3.0,10.0,15.6,9.1,83
brasilia,Brasilia,DF,2024-11-27,21.6,26.2,18.6,3.9,3.9,14.0,13.0,7.4,84
brasilia,Brasilia,DF,2024-11-28,22.5,27.6,18.7,17.6,17.6,8.0,12.4,6.0,79
brasilia,Brasilia,DF,2024-11-29,22.9,28.0,18.8,0.9,0.9,4.0,9.6,3.5,81
brasilia,Brasilia,DF,2024-11-30,22.7,26.5,20.1,0.7,0.7,5.0,12.6,4.2,82
brasilia,Brasilia,DF,2024-12-01,22.6,26.6,20.5,14.5,14.5,20.0,8.6,3.7,83
brasilia,Brasilia,DF,2024-12-02,22.0,26.0,19.6,6.9,6.9,7.0,10.1,6.2,83
brasilia,Brasilia,DF,2024-12-03,22.4,26.5,18.4,1.8,1.8,5.0,9.2,4.8,81
brasilia,Brasilia,DF,2024-12-04,22.7,26.9,19.4,3.1,3.1,5.0,9.5,4.4,80
brasilia,Brasilia,DF,2024-12-05,22.9,26.8,19.8,0.7,0.7,7.0,12.7,6.1,78
brasilia,Brasilia,DF,2024-12-06,23.5,28.0,19.4,0.0,0.0,0.0,12.0,7.0,63
brasilia,Brasilia,DF,2024-12-07,23.9,29.0,19.2,0.0,0.0,0.0,12.5,6.8,59
brasilia,Brasilia,DF,2024-12-08,24.4,28.8,19.8,0.2,0.2,2.0,8.6,6.0,60
brasilia,Brasilia,DF,2024-12-09,24.2,29.3,19.1,1.6,1.6,4.0,6.5,3.3,68
brasilia,Brasilia,DF,2024-12-10,23.7,28.7,20.2,5.2,5.2,8.0,10.7,5.1,72
brasilia,Brasilia,DF,2024-12-11,23.1,28.8,20.1,7.3,7.3,7.0,11.8,4.7,80
brasilia,Brasilia,DF,2024-12-12,22.2,25.9,20.0,10.8,10.8,8.0,12.8,3.7,82
brasilia,Brasilia,DF,2024-12-13,23.5,28.1,19.5,0.3,0.3,2.0,10.7,5.1,71
brasilia,Brasilia,DF,2024-12-14,22.7,27.7,19.7,5.3,5.3,5.0,13.0,7.3,76
brasilia,Brasilia,DF,2024-12-15,21.6,26.5,19.5,6.6,6.6,16.0,14.6,6.2,84
